x,y,z,feature_name,cell_id,overlaps_nucleus,transcript_id,qv,geometry
5718.713,1293.5017,31.955633,CCND1,125185,0,281535106640566,40.0,POINT (5718.712890625 1293.501708984375)
5711.1704,1291.5623,27.870857,POSTN,125178,0,281535106353297,40.0,POINT (5711.17041015625 1291.562255859375)
5708.3804,1291.7877,31.849009,FOXA1,125178,0,281535106370268,40.0,POINT (5708.38037109375 1291.7877197265625)
5709.6133,1291.8794,30.924551,LYZ,125178,0,281535106439264,40.0,POINT (5709.61328125 1291.87939453125)
5710.664,1291.8873,27.822296,LUM,125178,0,281535106472838,40.0,POINT (5710.6640625 1291.8873291015625)
5709.169,1292.2175,31.343498,SVIL,125178,0,281535106716682,33.57517,POINT (5709.1689453125 1292.217529296875)
5709.396,1293.2584,30.905289,SVIL,125178,0,281535106716684,40.0,POINT (5709.39599609375 1293.2584228515625)
5707.9453,1293.3696,31.771446,FOXA1,125178,0,281535106560171,40.0,POINT (5707.9453125 1293.36962890625)
5710.721,1293.4585,28.623821,FBLN1,125178,0,281535106286071,40.0,POINT (5710.72119140625 1293.45849609375)
5707.527,1293.5265,31.896576,LUM,125178,0,281535106472799,40.0,POINT (5707.52685546875 1293.5264892578125)
5709.894,1293.6038,27.785473,LUM,125178,0,281535106260394,40.0,POINT (5709.89404296875 1293.603759765625)
5711.7896,1292.5388,31.288427,CXCL12,125178,0,281535106799840,40.0,POINT (5711.78955078125 1292.538818359375)
5712.062,1292.9119,29.277462,DPT,125178,0,281535106444174,40.0,POINT (5712.06201171875 1292.911865234375)
5712.1562,1293.0283,31.5499,CCND1,125178,0,281535106814029,40.0,POINT (5712.15625 1293.0283203125)
5711.606,1293.3025,31.307869,ACTG2,125178,0,281535106752458,40.0,POINT (5711.60595703125 1293.302490234375)
5714.6836,1293.401,31.032629,ADH1B,125178,0,281535106344959,40.0,POINT (5714.68359375 1293.4010009765625)
5714.4653,1293.6852,30.525915,SCD,125178,0,281535106333645,40.0,POINT (5714.46533203125 1293.6851806640625)
5713.4287,1293.6859,29.129648,AIF1,125178,0,281535106311445,40.0,POINT (5713.4287109375 1293.6859130859375)
5712.703,1293.9371,30.996204,CCDC80,125178,0,281535106585792,40.0,POINT (5712.703125 1293.9371337890625)
5711.451,1294.284,31.217266,ACTG2,125178,0,281535106752453,40.0,POINT (5711.451171875 1294.2840576171875)
5712.152,1294.3069,30.1836,LUM,125178,0,281535106260416,40.0,POINT (5712.15185546875 1294.306884765625)
5723.085,1293.3782,32.247562,CD4,125185,1,281535106353437,40.0,POINT (5723.0849609375 1293.378173828125)
5723.721,1293.5332,32.5329,IL2RG,125185,1,281535106881963,40.0,POINT (5723.72119140625 1293.533203125)
5720.186,1294.0566,31.87741,SFRP4,125185,0,281535106410265,40.0,POINT (5720.18603515625 1294.056640625)
5724.0596,1294.348,29.87879,CD3E,125185,1,281535106370515,40.0,POINT (5724.0595703125 1294.3480224609375)
5723.9375,1294.3623,32.28452,IL7R,125185,1,281535106786087,40.0,POINT (5723.9375 1294.3623046875)
5723.366,1294.5841,32.535023,TIGIT,125185,1,281535106675596,30.869753,POINT (5723.3662109375 1294.5841064453125)
5722.232,1294.6282,32.17169,CD3E,125185,1,281535106687607,40.0,POINT (5722.23193359375 1294.628173828125)
5721.7197,1294.8112,32.5301,CEACAM6,125185,1,281535106278459,40.0,POINT (5721.7197265625 1294.8111572265625)
5724.6436,1295.0681,32.40749,GATA3,125185,1,281535106311686,40.0,POINT (5724.6435546875 1295.068115234375)
5722.96,1295.1111,32.018932,CD4,125185,1,281535106800027,40.0,POINT (5722.9599609375 1295.111083984375)
5715.492,1293.528,29.331757,SCD,125178,0,281535106278368,40.0,POINT (5715.4921875 1293.5279541015625)
5718.2007,1293.599,32.305943,KRT7,125185,0,281535106345010,40.0,POINT (5718.20068359375 1293.5989990234375)
5717.9224,1293.8154,31.880804,NARS,125185,0,281535106605960,40.0,POINT (5717.92236328125 1293.8154296875)
5717.366,1295.0502,31.422247,CCND1,125185,0,281535106454969,40.0,POINT (5717.3662109375 1295.0501708984375)
5718.5254,1295.5079,32.52265,LUM,125185,0,281535106472958,40.0,POINT (5718.525390625 1295.5079345703125)
5717.579,1295.5481,31.872166,ERBB2,125185,0,281535106492343,40.0,POINT (5717.5791015625 1295.548095703125)
5718.7017,1296.0254,32.535095,DSC2,125185,0,281535106827450,40.0,POINT (5718.70166015625 1296.025390625)
5717.992,1296.6351,32.574642,FOXA1,125185,0,281535106370439,40.0,POINT (5717.9921875 1296.6351318359375)
5716.0176,1296.686,30.28936,AR,125185,0,281535106570397,40.0,POINT (5716.017578125 1296.68603515625)
5719.1846,1296.7148,32.472576,TOMM7,125185,0,281535106400224,40.0,POINT (5719.1845703125 1296.71484375)
5713.0483,1294.5605,31.103094,PDGFRB,125178,0,281535106462941,40.0,POINT (5713.04833984375 1294.560546875)
5711.833,1294.8127,30.022608,FBLN1,125178,0,281535106526205,40.0,POINT (5711.8330078125 1294.812744140625)
5711.476,1295.0958,29.586832,CCDC80,125178,0,281535106585767,40.0,POINT (5711.47607421875 1295.0958251953125)
5713.021,1295.3142,31.795547,CCDC6,125178,0,281535106547247,40.0,POINT (5713.02099609375 1295.314208984375)
5712.1753,1295.395,30.470854,DPT,125178,0,281535106333578,40.0,POINT (5712.17529296875 1295.39501953125)
5712.3994,1295.4839,30.629663,POSTN,125178,0,281535106640402,40.0,POINT (5712.3994140625 1295.48388671875)
5711.918,1295.6772,29.970463,FAM107B,125178,0,281535106534543,40.0,POINT (5711.91796875 1295.67724609375)
5712.9185,1295.7589,31.406408,PDGFRA,125178,0,281535106333597,40.0,POINT (5712.91845703125 1295.7589111328125)
5711.8213,1296.0449,31.762705,SERPINA3,125178,0,281535106869406,40.0,POINT (5711.8212890625 1296.044921875)
5712.721,1296.1267,31.726627,CTTN,125178,0,281535106311432,40.0,POINT (5712.72119140625 1296.126708984375)
5724.636,1295.4773,34.19866,USP53,125185,1,281535106463023,40.0,POINT (5724.63623046875 1295.477294921875)
5723.507,1295.5574,31.106422,CYTIP,125185,1,281535106752707,40.0,POINT (5723.5068359375 1295.557373046875)
5723.36,1295.5631,28.344105,AQP3,125185,1,281535106396137,40.0,POINT (5723.35986328125 1295.5631103515625)
5723.864,1295.7594,28.96787,CD3E,125185,1,281535106687627,40.0,POINT (5723.86376953125 1295.7593994140625)
5722.2173,1295.8131,29.601528,AQP3,125185,1,281535106881948,40.0,POINT (5722.21728515625 1295.8131103515625)
5723.791,1295.8787,30.328321,TUBA4A,125185,1,281535106707239,40.0,POINT (5723.791015625 1295.878662109375)
5722.302,1296.0415,29.261435,IL7R,125185,1,281535106786068,40.0,POINT (5722.3017578125 1296.04150390625)
5723.154,1296.1583,29.443289,CTLA4,125185,1,281535106345057,40.0,POINT (5723.15380859375 1296.1583251953125)
5720.9995,1296.1661,32.08986,SLC25A37,125185,1,281535106370472,40.0,POINT (5720.99951171875 1296.1661376953125)
5720.2524,1296.2224,28.863056,KLRB1,125185,1,281535106410266,40.0,POINT (5720.25244140625 1296.222412109375)
5710.7188,1294.3755,30.543097,SLAMF1,125178,0,281535106344907,35.60112,POINT (5710.71875 1294.37548828125)
5711.1997,1294.3876,29.254837,LUM,125178,0,281535106439285,40.0,POINT (5711.19970703125 1294.3875732421875)
5707.402,1294.5254,31.78242,LUM,125178,0,281535106894071,40.0,POINT (5707.40185546875 1294.525390625)
5710.871,1295.3188,30.995619,ERBB2,125178,0,281535106706923,40.0,POINT (5710.87109375 1295.31884765625)
5710.3604,1296.1897,30.826254,CPA3,125178,0,281535106881778,40.0,POINT (5710.3603515625 1296.189697265625)
5709.9062,1296.2578,28.2514,POSTN,125178,0,281535106353283,40.0,POINT (5709.90625 1296.2578125)
5710.491,1296.4292,31.031658,FCER1G,125178,0,281535106353293,40.0,POINT (5710.4912109375 1296.42919921875)
5710.884,1296.4651,29.362457,LUM,125178,0,281535106472846,40.0,POINT (5710.8837890625 1296.465087890625)
5709.6523,1297.0686,30.829235,TMEM147,125178,0,281535106278263,40.0,POINT (5709.65234375 1297.068603515625)
5710.8735,1297.4027,32.027035,TMEM147,125178,0,281535106454915,40.0,POINT (5710.87353515625 1297.4027099609375)
5734.889,1289.3518,31.943676,KRT7,125179,0,281535106734945,40.0,POINT (5734.88916015625 1289.351806640625)
5735.1226,1289.5159,32.55172,GATA3,125179,0,281535106311903,40.0,POINT (5735.12255859375 1289.515869140625)
5734.0586,1289.5958,32.264717,KRT7,125179,0,281535106526578,40.0,POINT (5734.05859375 1289.5958251953125)
5736.826,1289.7943,32.910255,TACSTD2,125179,0,281535106662696,40.0,POINT (5736.826171875 1289.7943115234375)
5736.236,1290.1807,32.711124,TACSTD2,125179,0,281535106662690,40.0,POINT (5736.23583984375 1290.1806640625)
5734.045,1290.8186,32.691643,CD9,125179,0,281535106687769,40.0,POINT (5734.044921875 1290.818603515625)
5734.568,1291.5013,32.704784,MDM2,125179,0,281535106648511,40.0,POINT (5734.56787109375 1291.5013427734375)
5737.5674,1291.7904,32.912506,LUM,125179,0,281535106439577,40.0,POINT (5737.5673828125 1291.7904052734375)
5735.0923,1291.8672,32.697,LYZ,125179,0,281535106455136,40.0,POINT (5735.09228515625 1291.8671875)
5726.189,1290.2593,30.933727,TRAC,125179,0,281535106311726,40.0,POINT (5726.18896484375 1290.25927734375)
5727.1973,1291.2582,32.20742,PIM1,125179,0,281535106724686,40.0,POINT (5727.197265625 1291.2581787109375)
5728.7983,1291.6046,27.94253,SELL,125179,0,281535106648458,40.0,POINT (5728.79833984375 1291.6046142578125)
5727.737,1292.1338,32.391747,AGR3,125179,0,281535106333899,33.48377,POINT (5727.73681640625 1292.1337890625)
5725.518,1292.4342,30.936176,CD3E,125185,0,281535106687649,40.0,POINT (5725.51806640625 1292.4342041015625)
5724.8525,1293.0579,33.24534,CXCR4,125185,0,281535106827531,40.0,POINT (5724.8525390625 1293.057861328125)
5725.6,1293.1261,32.641026,IL7R,125185,0,281535106390348,40.0,POINT (5725.60009765625 1293.1260986328125)
5725.2256,1293.1389,32.987984,PTPRC,125185,0,281535106333840,40.0,POINT (5725.2255859375 1293.138916015625)
5724.747,1293.4154,31.488485,TRAC,125185,1,281535106390342,40.0,POINT (5724.7470703125 1293.4154052734375)
5725.123,1293.5105,33.2818,AQP3,125185,1,281535106881976,33.74423,POINT (5725.123046875 1293.510498046875)
5736.0674,1292.0251,32.79827,TACSTD2,125179,0,281535106353543,40.0,POINT (5736.0673828125 1292.025146484375)
5735.41,1292.4365,32.861107,TACSTD2,125179,0,281535106410430,40.0,POINT (5735.41015625 1292.4365234375)
5734.639,1292.5096,32.866104,LYZ,125179,0,281535106707499,40.0,POINT (5734.63916015625 1292.5096435546875)
5736.595,1292.5111,32.86666,TACSTD2,125179,0,281535106353548,40.0,POINT (5736.59521484375 1292.5111083984375)
5738.276,1292.9152,33.990246,CDH1,125179,0,281535106863004,40.0,POINT (5738.27587890625 1292.9151611328125)
5735.908,1293.0724,32.832134,ERBB2,125179,0,281535106707525,40.0,POINT (5735.908203125 1293.0723876953125)
5738.2876,1293.9982,32.91992,CCND1,125179,0,281535106286245,40.0,POINT (5738.28759765625 1293.9981689453125)
5734.3765,1294.4552,33.587383,ERBB2,125179,0,281535106752914,40.0,POINT (5734.37646484375 1294.4552001953125)
5738.236,1294.5559,33.342003,CEACAM6,125179,0,281535106827702,40.0,POINT (5738.23583984375 1294.555908203125)
5733.95,1294.8881,33.80946,PCLAF,125179,0,281535106526575,40.0,POINT (5733.9501953125 1294.8880615234375)
5730.215,1292.6489,31.967003,APOC1,125179,0,281535106482191,40.0,POINT (5730.21484375 1292.64892578125)
5732.885,1292.739,33.031193,LPXN,125179,0,281535106260669,40.0,POINT (5732.884765625 1292.739013671875)
5732.4653,1292.8925,32.914635,ERBB2,125179,0,281535106311856,40.0,POINT (5732.46533203125 1292.8924560546875)
5731.506,1293.2188,32.216778,LPXN,125179,0,281535106800171,40.0,POINT (5731.505859375 1293.21875)
5730.994,1293.3322,32.071163,ENAH,125179,0,281535106640827,40.0,POINT (5730.994140625 1293.3321533203125)
5731.8135,1293.3483,32.541298,AGR3,125179,0,281535106786189,40.0,POINT (5731.8134765625 1293.3482666015625)
5732.537,1294.0891,32.8303,CCND1,125179,0,281535106814294,40.0,POINT (5732.537109375 1294.089111328125)
5731.001,1294.2655,32.409904,MDM2,125185,0,281535106511130,40.0,POINT (5731.0009765625 1294.2655029296875)
5731.921,1294.4285,32.511913,SCD,125185,0,281535106800176,40.0,POINT (5731.9208984375 1294.428466796875)
5730.011,1295.4174,32.36303,MDM2,125185,0,281535106410385,40.0,POINT (5730.01123046875 1295.4173583984375)
5724.684,1293.8112,33.098804,S100A4,125185,1,281535106431394,40.0,POINT (5724.68408203125 1293.8111572265625)
5728.5166,1294.0813,32.157448,AGR3,125185,0,281535106333910,40.0,POINT (5728.5166015625 1294.081298828125)
5725.087,1294.2544,31.531244,PTPRC,125185,1,281535106333836,40.0,POINT (5725.0869140625 1294.25439453125)
5724.9766,1294.6271,31.713375,SVIL,125185,1,281535106800066,40.0,POINT (5724.9765625 1294.6270751953125)
5726.1577,1295.2278,32.736603,PRDM1,125185,0,281535106606012,40.0,POINT (5726.15771484375 1295.227783203125)
5725.6064,1295.2578,31.274801,IL2RG,125185,1,281535106570460,40.0,POINT (5725.6064453125 1295.2578125)
5727.678,1295.5009,32.025562,ERBB2,125185,0,281535106752791,40.0,POINT (5727.67822265625 1295.5008544921875)
5724.9834,1295.6477,30.15115,ERN1,125185,1,281535106734896,40.0,POINT (5724.9833984375 1295.647705078125)
5728.962,1295.96,31.476639,MDM2,125185,0,281535106648459,40.0,POINT (5728.9619140625 1295.9599609375)
5727.594,1296.0884,31.82518,CEACAM6,125185,0,281535106599153,33.68538,POINT (5727.59423828125 1296.08837890625)
5737.862,1295.5737,33.890438,CEACAM6,125179,0,281535106431603,40.0,POINT (5737.86181640625 1295.57373046875)
5737.249,1295.7611,34.068516,SQLE,125179,0,281535106707553,40.0,POINT (5737.2490234375 1295.7611083984375)
5736.6826,1295.9138,33.97654,CD9,125179,0,281535106379752,40.0,POINT (5736.6826171875 1295.913818359375)
5736.3247,1296.2506,33.199764,GATA3,125185,0,281535106311926,40.0,POINT (5736.32470703125 1296.2506103515625)
5737.7085,1296.451,33.258545,CCND1,125179,0,281535106455162,40.0,POINT (5737.70849609375 1296.4510498046875)
5735.7334,1296.5491,34.174522,KRT8,125185,0,281535106827671,40.0,POINT (5735.7333984375 1296.549072265625)
5737.714,1296.5516,33.920387,FCGR3A,125185,0,281535106762241,40.0,POINT (5737.7138671875 1296.5516357421875)
5738.161,1297.268,33.33492,FASN,125185,0,281535106473174,40.0,POINT (5738.1611328125 1297.2679443359375)
5735.7017,1297.6069,33.94175,KRT8,125185,0,281535106415473,40.0,POINT (5735.70166015625 1297.60693359375)
5734.0024,1297.6667,32.389442,SDC4,125185,0,281535106882098,40.0,POINT (5734.00244140625 1297.666748046875)
5732.1396,1295.4518,32.96324,CD9,125185,0,281535106439527,40.0,POINT (5732.1396484375 1295.4517822265625)
5729.7407,1296.2517,32.50962,RHOH,125185,0,281535106772092,33.74423,POINT (5729.74072265625 1296.251708984375)
5729.297,1296.5284,32.372833,TENT5C,125185,0,281535106675674,40.0,POINT (5729.296875 1296.5284423828125)
5731.65,1296.7833,33.770016,ANKRD30A,125185,0,281535106894450,40.0,POINT (5731.64990234375 1296.7833251953125)
5730.4404,1297.7822,33.41864,SMAP2,125185,0,281535106370613,40.0,POINT (5730.4404296875 1297.7822265625)
5731.1333,1297.8011,33.75396,ERBB2,125185,0,281535106752854,40.0,POINT (5731.13330078125 1297.8011474609375)
5729.705,1298.3463,32.956665,DSC2,125185,0,281535106379700,40.0,POINT (5729.705078125 1298.3463134765625)
5733.808,1298.4482,33.77778,SDC4,125185,0,281535106334000,40.0,POINT (5733.80810546875 1298.4482421875)
5732.9404,1298.7189,34.066074,AGR3,125185,0,281535106648493,40.0,POINT (5732.9404296875 1298.7188720703125)
5730.0933,1299.7606,33.068443,DSC2,125185,0,281535106827602,40.0,POINT (5730.09326171875 1299.7606201171875)
5728.495,1296.2354,31.731808,SMAP2,125185,0,281535106370591,40.0,POINT (5728.4951171875 1296.2353515625)
5728.946,1296.7737,31.962015,EPCAM,125185,0,281535106560444,40.0,POINT (5728.94580078125 1296.773681640625)
5727.6826,1296.8438,31.789867,ERBB2,125185,0,281535106311755,40.0,POINT (5727.6826171875 1296.84375)
5724.7583,1297.2195,33.246483,FAM107B,125185,1,281535106800058,40.0,POINT (5724.75830078125 1297.219482421875)
5729.0186,1297.9752,32.374943,USP53,125185,0,281535106610191,40.0,POINT (5729.0185546875 1297.9752197265625)
5728.521,1298.2426,31.971039,SERPINA3,125185,0,281535106458314,40.0,POINT (5728.52099609375 1298.2425537109375)
5728.4614,1299.0659,32.14043,CCL5,125185,0,281535106762160,40.0,POINT (5728.46142578125 1299.06591796875)
5728.9287,1299.5417,32.772964,CCND1,125185,0,281535106882028,33.53011,POINT (5728.9287109375 1299.541748046875)
5727.9873,1299.8762,31.929693,CDH1,125185,0,281535106762155,40.0,POINT (5727.9873046875 1299.876220703125)
5727.7124,1299.9165,32.081,ITM2C,125185,0,281535106724695,40.0,POINT (5727.71240234375 1299.91650390625)
5738.172,1298.0824,34.066566,KRT7,125185,0,281535106390487,40.0,POINT (5738.171875 1298.0823974609375)
5737.2256,1298.1757,33.777943,CCND1,125185,0,281535106814341,40.0,POINT (5737.2255859375 1298.1756591796875)
5737.322,1298.8766,34.137367,MDM2,125185,0,281535106410448,40.0,POINT (5737.32177734375 1298.8765869140625)
5734.9805,1299.1611,33.364204,ERBB2,125185,0,281535106707510,40.0,POINT (5734.98046875 1299.1611328125)
5737.132,1299.5574,33.352978,TRAF4,125185,0,281535106526622,40.0,POINT (5737.1318359375 1299.557373046875)
5736.409,1299.7058,34.1956,IL2RG,125185,0,281535106570540,40.0,POINT (5736.4091796875 1299.705810546875)
5735.6577,1299.9344,33.687008,ERBB2,125185,0,281535106752951,40.0,POINT (5735.65771484375 1299.9344482421875)
5738.1455,1300.2877,34.89145,CD4,125185,0,281535106863000,40.0,POINT (5738.1455078125 1300.2877197265625)
5736.1177,1300.5933,33.27751,TRAF4,125185,0,281535106526606,32.52873,POINT (5736.11767578125 1300.59326171875)
5737.5757,1301.1647,34.604733,ABCC11,125185,0,281535106444295,40.0,POINT (5737.57568359375 1301.1646728515625)
5727.1025,1300.6115,31.888607,ITM2C,125185,0,281535106345099,40.0,POINT (5727.1025390625 1300.6114501953125)
5729.248,1301.0088,33.121445,LUM,125185,0,281535106894410,40.0,POINT (5729.248046875 1301.0087890625)
5728.6094,1301.196,32.727535,LUM,125185,0,281535106894398,40.0,POINT (5728.609375 1301.196044921875)
5725.4053,1301.568,31.517857,SCD,125185,0,281535106687650,40.0,POINT (5725.4052734375 1301.5679931640625)
5727.7266,1301.6133,32.290882,CDH1,125185,0,281535106862876,33.552795,POINT (5727.7265625 1301.61328125)
5728.8794,1301.9152,33.141026,SERHL2,125185,0,281535106370593,40.0,POINT (5728.87939453125 1301.9151611328125)
5726.832,1302.3372,32.14923,ABCC11,125185,0,281535106526452,40.0,POINT (5726.83203125 1302.337158203125)
5725.8535,1302.5417,31.642788,SCD,125185,0,281535106800076,40.0,POINT (5725.853515625 1302.541748046875)
5728.993,1302.7625,32.68244,SERPINA3,125185,0,281535106882030,40.0,POINT (5728.9931640625 1302.762451171875)
5727.61,1302.8918,32.340057,CDH1,125185,0,281535106511096,33.820545,POINT (5727.60986328125 1302.891845703125)
5721.7046,1296.3381,32.24394,IL2RG,125185,1,281535106472988,40.0,POINT (5721.70458984375 1296.338134765625)
5722.1772,1296.4406,28.095194,LARS,125185,1,281535106292042,40.0,POINT (5722.17724609375 1296.4405517578125)
5723.7964,1296.4719,32.33757,SERPINB9,125185,1,281535106605993,40.0,POINT (5723.79638671875 1296.471923828125)
5721.3774,1296.4999,28.586628,SERPINB9,125185,1,281535106286130,40.0,POINT (5721.37744140625 1296.4998779296875)
5722.578,1296.7377,31.724648,DUSP5,125185,1,281535106278468,40.0,POINT (5722.578125 1296.7376708984375)
5722.5664,1296.7994,29.832829,ERN1,125185,1,281535106458284,40.0,POINT (5722.56640625 1296.7994384765625)
5722.2065,1296.8466,30.816662,ZEB1,125185,1,281535106390312,33.74423,POINT (5722.20654296875 1296.8465576171875)
5723.116,1296.9325,29.425095,POLR2J3,125185,1,281535106662499,40.0,POINT (5723.1162109375 1296.9324951171875)
5721.046,1296.9371,28.417704,ESR1,125185,1,281535106370470,40.0,POINT (5721.0458984375 1296.9371337890625)
5720.8667,1297.0139,29.586857,SELL,125185,1,281535106526354,40.0,POINT (5720.86669921875 1297.013916015625)
5712.6475,1296.5142,31.419441,LUM,125178,0,281535106260426,40.0,POINT (5712.6474609375 1296.51416015625)
5712.427,1296.5963,31.021166,CCDC80,125178,0,281535106585786,40.0,POINT (5712.4267578125 1296.5963134765625)
5714.1777,1296.6172,31.928436,APOBEC3B,125185,0,281535106894171,40.0,POINT (5714.177734375 1296.6171875)
5712.314,1296.6758,31.758984,S100A14,125178,0,281535106278302,40.0,POINT (5712.31396484375 1296.67578125)
5714.678,1296.7048,30.64354,AR,125185,0,281535106570380,40.0,POINT (5714.67822265625 1296.704833984375)
5711.8677,1298.2117,31.672825,S100A14,125185,0,281535106547227,40.0,POINT (5711.86767578125 1298.211669921875)
5711.65,1298.549,31.757458,LUM,125185,0,281535106260411,40.0,POINT (5711.64990234375 1298.5489501953125)
5714.8896,1298.5762,30.800467,CCND1,125185,0,281535106814072,40.0,POINT (5714.8896484375 1298.576171875)
5712.9473,1299.0977,31.023321,S100A14,125185,0,281535106547245,40.0,POINT (5712.947265625 1299.09765625)
5714.9033,1299.1602,30.284292,LUM,125185,0,281535106707032,40.0,POINT (5714.9033203125 1299.16015625)
5720.74,1297.216,31.260126,DUSP5,125185,1,281535106278448,40.0,POINT (5720.740234375 1297.2159423828125)
5722.423,1297.3191,28.735744,LTB,125185,1,281535106786070,37.309834,POINT (5722.4228515625 1297.319091796875)
5724.405,1297.4768,30.047277,CD3G,125185,1,281535106862840,40.0,POINT (5724.40478515625 1297.476806640625)
5721.3345,1297.6377,29.645548,TRAC,125185,1,281535106311620,37.309834,POINT (5721.33447265625 1297.6376953125)
5723.6177,1297.699,32.708515,FLNB,125185,1,281535106832520,40.0,POINT (5723.61767578125 1297.698974609375)
5723.086,1297.8201,29.633228,CXCR4,125185,1,281535106260566,40.0,POINT (5723.0859375 1297.820068359375)
5721.712,1297.8473,29.751907,CD274,125185,1,281535106814156,40.0,POINT (5721.7119140625 1297.8472900390625)
5724.296,1297.8691,32.20047,CD3E,125185,1,281535106687635,40.0,POINT (5724.2958984375 1297.869140625)
5721.6504,1298.0986,31.597267,CD27,125185,1,281535106894304,40.0,POINT (5721.650390625 1298.0986328125)
5722.1504,1298.5314,28.654953,TUBA4A,125185,1,281535106455016,40.0,POINT (5722.150390625 1298.5313720703125)
5708.7134,1297.896,30.919382,LUM,125178,0,281535106894106,40.0,POINT (5708.71337890625 1297.89599609375)
5708.802,1297.9812,27.958853,CCDC80,125178,0,281535106585719,40.0,POINT (5708.8017578125 1297.981201171875)
5708.823,1298.883,27.902609,CCDC80,125178,0,281535106585718,40.0,POINT (5708.8232421875 1298.883056640625)
5709.6743,1298.9436,32.084763,C1QA,125178,0,281535106291956,40.0,POINT (5709.67431640625 1298.943603515625)
5710.2476,1298.9866,32.362556,CCND1,125178,0,281535106881776,40.0,POINT (5710.24755859375 1298.986572265625)
5708.6113,1299.3064,31.614147,LUM,125178,0,281535106706870,40.0,POINT (5708.611328125 1299.306396484375)
5710.897,1299.6047,30.560154,SVIL,125185,0,281535106379528,30.869753,POINT (5710.89697265625 1299.604736328125)
5708.1636,1299.8976,27.636377,TRAPPC3,125189,0,281535106333522,40.0,POINT (5708.16357421875 1299.8975830078125)
5709.0996,1300.0863,32.318993,C1QA,125189,0,281535106462913,40.0,POINT (5709.099609375 1300.0863037109375)
5710.4697,1300.106,30.015179,CCDC80,125189,0,281535106415333,40.0,POINT (5710.4697265625 1300.10595703125)
5716.2725,1297.8422,31.096539,KRT7,125185,0,281535106390215,40.0,POINT (5716.2724609375 1297.8421630859375)
5718.587,1298.5093,32.189236,C5orf46,125185,0,281535106278423,40.0,POINT (5718.5869140625 1298.50927734375)
5716.129,1299.7244,31.86742,LUM,125185,0,281535106439363,40.0,POINT (5716.12890625 1299.724365234375)
5715.5415,1300.9501,29.77204,IL7R,125185,0,281535106570388,40.0,POINT (5715.54150390625 1300.9500732421875)
5719.043,1301.4644,32.305134,POSTN,125185,0,281535106640574,40.0,POINT (5719.04296875 1301.46435546875)
5715.578,1301.9624,29.511642,MMP2,125185,0,281535106832467,40.0,POINT (5715.578125 1301.96240234375)
5715.9976,1302.3419,31.927845,ERBB2,125189,0,281535106492324,40.0,POINT (5715.99755859375 1302.3419189453125)
5715.8184,1302.4344,29.505398,TOMM7,125189,0,281535106623074,40.0,POINT (5715.818359375 1302.4344482421875)
5717.5044,1303.0577,32.382854,LY86,125189,0,281535106762085,40.0,POINT (5717.50439453125 1303.0577392578125)
5716.2783,1303.5114,31.867117,SFRP4,125189,0,281535106333686,40.0,POINT (5716.2783203125 1303.5113525390625)
5722.9043,1298.8555,28.65297,TENT5C,125185,1,281535106881954,40.0,POINT (5722.904296875 1298.85546875)
5722.257,1298.9753,31.50288,CD27,125185,1,281535106410285,40.0,POINT (5722.2568359375 1298.975341796875)
5720.298,1299.7568,32.445457,POLR2J3,125185,0,281535106862789,40.0,POINT (5720.2978515625 1299.7568359375)
5722.0776,1299.7893,28.885324,KLRB1,125185,0,281535106455014,40.0,POINT (5722.07763671875 1299.789306640625)
5720.922,1301.6262,32.553974,TCIM,125185,0,281535106472983,40.0,POINT (5720.921875 1301.626220703125)
5723.453,1301.9506,32.558384,JUP,125185,0,281535106292054,37.309834,POINT (5723.453125 1301.9505615234375)
5720.4404,1302.9944,32.290348,CD14,125185,0,281535106502132,40.0,POINT (5720.4404296875 1302.994384765625)
5721.6304,1303.1702,32.115837,KRT7,125185,0,281535106734878,40.0,POINT (5721.63037109375 1303.170166015625)
5721.4966,1303.3356,31.914711,LUM,125185,0,281535106439421,40.0,POINT (5721.49658203125 1303.3355712890625)
5720.729,1303.5354,32.547802,LUM,125185,0,281535106260551,40.0,POINT (5720.72900390625 1303.535400390625)
5714.3813,1299.4792,30.929132,CCND1,125185,0,281535106881841,40.0,POINT (5714.38134765625 1299.479248046875)
5714.9844,1299.7758,30.365564,CD4,125185,0,281535106799909,33.059395,POINT (5714.984375 1299.7757568359375)
5711.3037,1300.1654,30.334982,LUM,125185,0,281535106260406,40.0,POINT (5711.3037109375 1300.1654052734375)
5713.099,1300.894,30.74731,CD9,125185,0,281535106439318,40.0,POINT (5713.09912109375 1300.89404296875)
5714.3384,1301.9745,30.901756,CEACAM6,125189,0,281535106278340,40.0,POINT (5714.33837890625 1301.9744873046875)
5713.435,1302.6937,28.726355,GPR183,125189,0,281535106344939,40.0,POINT (5713.43505859375 1302.6937255859375)
5712.4893,1302.751,29.96394,SERHL2,125189,0,281535106370339,33.78403,POINT (5712.4892578125 1302.7509765625)
5714.2256,1303.1306,30.753801,CEACAM6,125189,0,281535106431246,30.300838,POINT (5714.2255859375 1303.130615234375)
5714.6523,1303.2867,30.871555,CD4,125189,0,281535106510989,40.0,POINT (5714.65234375 1303.2867431640625)
5714.129,1303.5122,28.30823,GPR183,125189,0,281535106344954,40.0,POINT (5714.12890625 1303.51220703125)
5716.253,1303.5236,29.891369,IL7R,125189,0,281535106785986,40.0,POINT (5716.2529296875 1303.5235595703125)
